時間,用戶1,用戶2,用戶3,用戶4,用戶5,用戶6,用戶7,用戶8
2021/11/8 17:00,703,90,1408,4062,"4,304",1636,2871,742
2021/11/8 18:00,634,70,1066,4030,"4,299",1637,2864,461
2021/11/8 19:00,568,68,836,4023,"4,299",1641,2859,306
2021/11/8 20:00,480,60,720,4030,"4,285",1632,2827,244
2021/11/8 21:00,379,58,615,4047,"4,283",1629,2820,220
2021/11/8 22:00,282,59,508,4037,"4,282",1630,2814,208
2021/11/8 23:00,213,57,435,4029,"4,279",1629,2806,200
2021/11/9 00:00,169,58,400,4014,"4,276",1628,2809,193
2021/11/9 01:00,167,55,393,3997,"4,270",1627,2806,191
2021/11/9 02:00,167,56,394,3974,"4,268",1627,2803,189
2021/11/9 03:00,167,54,392,3961,"4,276",1628,2803,189
2021/11/9 04:00,167,54,393,3952,"4,277",1625,2800,189
2021/11/9 05:00,171,56,453,3944,"4,274",1615,2797,199
2021/11/9 06:00,216,72,562,3943,"4,283",1610,2803,380
2021/11/9 07:00,461,358,1036,3954,"4,291",1625,2835,607
2021/11/9 08:00,676,461,1438,3976,"4,288",1630,2860,865
2021/11/9 09:00,740,545,1475,4015,"4,292",1628,2872,908
2021/11/9 10:00,763,546,1468,4031,"4,299",1632,2881,896
2021/11/9 11:00,784,553,1478,4034,"4,303",1633,2891,895
2021/11/9 12:00,716,514,1434,4037,"4,300",1630,2903,857
2021/11/9 13:00,743,565,1488,4044,"4,304",1633,2876,892
2021/11/9 14:00,742,572,1461,4054,"4,298",1631,2873,885
2021/11/9 15:00,737,547,1455,4067,"4,302",1635,2873,879
2021/11/9 16:00,719,457,1431,4070,"4,306",1635,2861,861
2021/11/9 17:00,703,138,1408,4062,"4,304",1636,2871,742
2021/11/9 18:00,634,123,1066,4030,"4,299",1637,2864,461
2021/11/9 19:00,568,107,836,4023,"4,299",1641,2859,306
2021/11/9 20:00,480,63,720,4030,"4,285",1632,2827,244
2021/11/9 21:00,379,59,615,4047,"4,283",1629,2820,220
2021/11/9 22:00,282,59,508,4037,"4,282",1630,2814,208
2021/11/9 23:00,213,57,435,4029,"4,279",1629,2806,200
2021/11/10 00:00,169,58,400,4014,"4,276",1628,2809,193
2021/11/10 01:00,167,55,393,3997,"4,270",1627,2806,191
2021/11/10 02:00,167,56,394,3974,"4,268",1627,2803,189
2021/11/10 03:00,167,54,392,3961,"4,276",1628,2803,189
2021/11/10 04:00,167,54,393,3952,"4,277",1625,2800,189
2021/11/10 05:00,171,56,453,3944,"4,274",1615,2797,199
2021/11/10 06:00,216,72,562,3943,"4,283",1610,2803,380
2021/11/10 07:00,461,358,1036,3954,"4,291",1625,2835,607
2021/11/10 08:00,676,461,1438,3976,"4,288",1630,2860,865
2021/11/10 09:00,740,545,1475,4015,"4,292",1628,2872,908
2021/11/10 10:00,763,546,1468,4031,"4,299",1632,2881,896
2021/11/10 11:00,784,553,1478,4034,"4,303",1633,2891,895
2021/11/10 12:00,716,514,1434,4037,"4,300",1630,2903,857
2021/11/10 13:00,743,565,1488,4044,"4,304",1633,2876,892
2021/11/10 14:00,742,572,1461,4054,"4,298",1631,2873,885
2021/11/10 15:00,737,547,1455,4067,"4,302",1635,2873,879
2021/11/10 16:00,719,457,1431,4070,"4,306",1635,2861,861
2021/11/10 17:00,703,138,1408,4062,"4,304",1636,2871,742
2021/11/10 18:00,634,123,1066,4030,"4,299",1637,2864,461
2021/11/10 19:00,568,107,836,4023,"4,299",1641,2859,306
2021/11/10 20:00,480,63,720,4030,"4,285",1632,2827,244
2021/11/10 21:00,379,59,615,4047,"4,283",1629,2820,220
2021/11/10 22:00,282,59,508,4037,"4,282",1630,2814,208
2021/11/10 23:00,213,57,435,4029,"4,279",1629,2806,200
2021/11/11 00:00,169,58,400,4014,"4,276",1628,2809,193
2021/11/11 01:00,167,55,393,3997,"4,270",1627,2806,191
2021/11/11 02:00,167,56,394,3974,"4,268",1627,2803,189
2021/11/11 03:00,167,54,392,3961,"4,276",1628,2803,189
2021/11/11 04:00,167,54,393,3952,"4,277",1625,2800,189
2021/11/11 05:00,171,56,453,3944,"4,274",1615,2797,199
2021/11/11 06:00,216,72,562,3943,"4,283",1610,2803,380
2021/11/11 07:00,461,358,1036,3954,"4,291",1625,2835,607
2021/11/11 08:00,676,461,1438,3976,"4,288",1630,2860,865
2021/11/11 09:00,740,545,1475,4015,"4,292",1628,2872,908
2021/11/11 10:00,763,546,1468,4031,"4,299",1632,2881,896
2021/11/11 11:00,784,553,1478,4034,"4,303",1633,2891,895
2021/11/11 12:00,716,514,1434,4037,"4,300",1630,2903,857
2021/11/11 13:00,743,565,1488,4044,"4,304",1633,2876,892
2021/11/11 14:00,742,572,1461,4054,"4,298",1631,2873,885
2021/11/11 15:00,737,547,1455,4067,"4,302",1635,2873,879
2021/11/11 16:00,719,457,1431,4070,"4,306",1635,2861,861
2021/11/11 17:00,703,138,1408,4062,"4,304",1636,2871,742
2021/11/11 18:00,634,123,1066,4030,"4,299",1637,2864,461
2021/11/11 19:00,568,107,836,4023,"4,299",1641,2859,306
2021/11/11 20:00,480,63,720,4030,"4,285",1632,2827,244
2021/11/11 21:00,379,59,615,4047,"4,283",1629,2820,220
2021/11/11 22:00,282,59,508,4037,"4,282",1630,2814,208
2021/11/11 23:00,213,57,435,4029,"4,279",1629,2806,200
2021/11/12 00:00,169,58,400,4014,"4,276",1628,2809,193
2021/11/12 01:00,167,55,393,3997,"4,270",1627,2806,191
2021/11/12 02:00,167,56,394,3974,"4,268",1627,2803,189
2021/11/12 03:00,167,54,392,3961,"4,276",1628,2803,189
2021/11/12 04:00,167,54,393,3952,"4,277",1625,2800,189
2021/11/12 05:00,171,56,453,3944,"4,274",1615,2797,199
2021/11/12 06:00,216,72,562,3943,"4,283",1610,2803,380
2021/11/12 07:00,461,358,1036,3954,"4,291",1625,2835,607
2021/11/12 08:00,676,461,1438,3976,"4,288",1630,2860,865
2021/11/12 09:00,740,545,1475,4015,"4,292",1628,2872,908
2021/11/12 10:00,763,546,1468,4031,"4,299",1632,2881,896
2021/11/12 11:00,784,553,1478,4034,"4,303",1633,2891,895
2021/11/12 12:00,716,514,1434,4037,"4,300",1630,2903,857
2021/11/12 13:00,743,565,1488,4044,"4,304",1633,2876,892
2021/11/12 14:00,742,572,1461,4054,"4,298",1631,2873,885
2021/11/12 15:00,737,547,1455,4067,"4,302",1635,2873,879
2021/11/12 16:00,719,457,1431,4070,"4,306",1635,2861,861
2021/11/12 17:00,703,138,1408,4062,"4,304",1636,2871,742
2021/11/12 18:00,634,123,1066,4030,"4,299",1637,2864,461
2021/11/12 19:00,568,107,836,4023,"4,299",1641,2859,306
2021/11/12 20:00,480,63,720,4030,"4,285",1632,2827,244
2021/11/12 21:00,379,59,615,4047,"4,283",1629,2820,220
2021/11/12 22:00,282,59,508,4037,"4,282",1630,2814,208
2021/11/12 23:00,213,57,435,4029,"4,279",1629,2806,200
2021/11/13 00:00,157,53,436,4014,"4,276",1628,2726,204
